,Unnamed: 0,tweet_id,sarcastic
10315,10315,1068205303215210496,0
10316,10316,317682964446199810,1
10317,10317,1255186594404790272,0
10319,10319,932942361524441088,1
10320,10320,1187525107448594433,1
10321,10321,414840228290240512,1
10322,10322,1255271778068377601,0
10323,10323,551719644084436993,1
10324,10324,601466017307496450,1
10325,10325,1160981017508712448,0
10326,10326,1255065304968753152,1
10327,10327,833291103570890752,1
10329,10329,134687006289690624,0
10330,10330,425299652213100544,1
10331,10331,931575020773617664,1
10333,10333,224530241094303744,0
10334,10334,881576704526831616,0
10335,10335,1017427672836857859,1
10336,10336,1026451617627828226,1
10338,10338,35120426480836608,1
10339,10339,507872150360186880,0
10340,10340,1150511288197570567,1
10341,10341,1169600267576213504,1
10342,10342,788062609258012673,0
10343,10343,694922884481830912,0
10344,10344,2814276940,0
10345,10345,235352874413068288,1
10346,10346,1255239526034915338,0
10347,10347,329454162687438848,1
10348,10348,880660958728900608,0
10349,10349,227800630209703937,0
10351,10351,507978753926897664,0
10352,10352,273297545122430977,1
10353,10353,507944058010869760,0
10354,10354,1068133045696311296,0
10355,10355,1149312266564558849,1
10356,10356,693001106373382145,1
10358,10358,1034847014272491521,1
10359,10359,15521465970,1
10360,10360,224857892694659072,1
10361,10361,786628967520436224,0
10363,10363,128346078968946688,1
10364,10364,195206751598034945,0
10365,10365,15898022835,0
10366,10366,1255218273437790208,0
10367,10367,322103230505041920,1
10368,10368,693429929749430274,1
10369,10369,873052404106665984,0
10371,10371,322561857267322881,1
10372,10372,1255250357032230914,0
10373,10373,227811333796667392,0
10374,10374,122432217665384452,1
10375,10375,177984057710350337,1
10376,10376,414105279572484097,1
10377,10377,227505942802092032,1
10378,10378,662635032599597057,1
10379,10379,787645291738570755,1
10380,10380,1162607751119458304,1
10381,10381,1255154297391550471,0
10382,10382,12403391220,1
10383,10383,881094481419919361,1
10384,10384,974515591720546304,0
10386,10386,130600633882521600,0
10387,10387,1255181373570265088,1
10388,10388,460640298737991681,1
10389,10389,269022435590938624,1
10390,10390,1024707888441425921,1
10391,10391,1510335449,0
10392,10392,788019570841939968,0
10393,10393,1161551876724101120,0
10394,10394,1255056272929492992,1
10395,10395,1255928553369210888,0
10396,10396,775287675138019328,1
10397,10397,507771597533347840,1
10399,10399,608657940837322754,1
10400,10400,414802316899127296,0
10401,10401,1241594938220929024,1
10402,10402,12708790722,1
10403,10403,1256107223815565313,1
10404,10404,1114428528701919232,1
10406,10406,769934973759397890,1
10408,10408,694940057975799813,0
10409,10409,601342545163984896,0
10410,10410,1255285446470402048,0
10413,10413,601397993649020928,0
10414,10414,227409434442350593,0
10415,10415,879411474409676801,1
10416,10416,321807264124137474,1
10417,10417,1067792764715393024,0
10418,10418,104189569477525504,1
10420,10420,1255278789334126592,0
10421,10421,320146096229867522,1
10422,10422,601328871414190080,0
10423,10423,693716985486544897,0
10424,10424,984780410491203585,1
10425,10425,1226436935540850688,1
10426,10426,108459901407334400,1
10427,10427,1255232983944085504,0
10428,10428,315299632873865216,0
10429,10429,414037396598947841,0
10430,10430,1109665651684188160,1
10431,10431,1128528774700486656,1
10432,10432,133679405846364161,0
10433,10433,15572298083,0
10434,10434,507143136519667712,1
10435,10435,601349683328339969,0
10436,10436,1068229972949704704,0
10437,10437,788000741705134085,0
10438,10438,1116385004664315905,1
10439,10439,1068258415468847110,0
10440,10440,1255185126666858496,1
10442,10442,1068166491860684800,0
10443,10443,601429480138153984,1
10444,10444,1164741992586153985,1
10445,10445,691450889752711168,1
10446,10446,300708302000619521,0
10447,10447,294835049977765888,1
10448,10448,227859551616135168,0
10449,10449,881593191132037120,0
10450,10450,1041160471288729602,1
10451,10451,694939443589963777,0
10452,10452,875372888127225856,0
10453,10453,193989879678504960,0
10454,10454,507982040818413568,0
10455,10455,1255239144730697729,0
10456,10456,1068287931826282496,0
10457,10457,507227846117322754,1
10458,10458,1128709688856416256,1
10459,10459,41075027159945216,0
10460,10460,1161689736978804736,0
10461,10461,975078224337276928,0
10462,10462,506154271524388864,0
10463,10463,1256361036904448001,1
10464,10464,15840488029,0
10465,10465,1023924944407678978,1
10466,10466,881544169319264256,0
10467,10467,4082395838,1
10468,10468,420593963884503040,1
10469,10469,227803474333687808,0
10470,10470,951206450864386048,1
10471,10471,881581471680446465,1
10473,10473,406128708974432256,1
10474,10474,212937294846504962,0
10475,10475,198659947582590976,1
10476,10476,321238915023527936,0
10477,10477,321339274878406656,0
10478,10478,414849504530407424,0
10481,10481,1123929857921040384,1
10482,10482,414740645861793792,0
10483,10483,881606624682532865,0
10485,10485,695371400765255685,1
10486,10486,321314642787966976,0
10487,10487,1162754191372275717,1
10488,10488,694258761448493056,1
10489,10489,36805419578048512,0
10490,10490,694713567694577665,0
10491,10491,226168776553549824,0
10492,10492,507873824893722625,0
10493,10493,767965925920366592,1
10494,10494,15562659430,1
10495,10495,3820540521,0
10496,10496,134289883576545280,1
10497,10497,4362624525,1
10498,10498,580598334177611776,1
10499,10499,507824972639633408,1
10501,10501,966265336025747458,1
10502,10502,1161657519766409217,0
10503,10503,880725888022851584,1
10504,10504,693309926899200001,0
10505,10505,414450588198256641,0
10506,10506,216956162925543426,1
10507,10507,315530818346971139,1
10508,10508,34652044828610560,0
10509,10509,41027718653030400,0
10510,10510,1255247131268562944,0
10511,10511,1256174480814223360,1
10512,10512,789089764095954944,1
10513,10513,228078244442820609,0
10514,10514,507905696260558848,0
10515,10515,601370829503344642,0
10518,10518,693130031636197377,0
10519,10519,3783773200,1
10520,10520,787924818016477184,0
10521,10521,225546873358925824,0
10522,10522,508010178914955264,1
10523,10523,3754265087,0
10524,10524,15306719414,0
10526,10526,507934271600721920,0
10527,10527,31372434363916288,0
10528,10528,1254341766024777729,1
10529,10529,414431983029088256,0
10530,10530,975297992709234688,1
10532,10532,694059102096400384,0
10533,10533,873419168065900545,0
10534,10534,227404304888238080,0
10535,10535,786952972932485120,0
10536,10536,601463905467011073,0
10537,10537,227829184150507520,0
10538,10538,414009517878558721,1
10540,10540,227493205434847233,0
10541,10541,321109478726565888,0
10542,10542,413327088918089728,1
10543,10543,311066113108762624,1
10544,10544,414585639754289152,1
10545,10545,682266045042814976,0
10546,10546,413629577098170368,0
10547,10547,412188133619290112,1
10549,10549,307107627203194880,1
10550,10550,8019423682,0
10551,10551,590455685701218304,0
10552,10552,1161960178276716544,0
10553,10553,974694054481948674,0
10554,10554,414744136537755648,0
10555,10555,414773959788212225,0
10556,10556,1255197197953429505,1
10558,10558,320067136544456705,0
10559,10559,227898768517902336,0
10560,10560,1231123416951992325,1
10561,10561,171160011022671872,1
10562,10562,15838752961,0
10563,10563,898255119099191297,1
10564,10564,19310225881,0
10565,10565,1068550327387865088,1
10566,10566,38853957686272000,0
10567,10567,874666502351400960,0
10568,10568,601141450772996096,1
10569,10569,694532175559954432,0
10570,10570,786887024229879809,0
10571,10571,599817723426668544,1
10572,10572,1050265975419895808,1
10573,10573,694834909903335425,0
10574,10574,179301951601786880,1
10575,10575,599248964819365888,1
10576,10576,1161746178905649154,0
10577,10577,534308696432865280,1
10578,10578,716866190770089988,1
10580,10580,13931777763,0
10581,10581,3801252304,1
10582,10582,506045209583427585,0
10583,10583,975115025328287750,0
10584,10584,133572177671897089,0
10585,10585,39408317516222465,0
10586,10586,15721800074,1
10587,10587,13243610677,1
10588,10588,134326524819152897,0
10591,10591,453816602178646016,1
10592,10592,184539075452223488,1
10594,10594,321355229213913088,0
10595,10595,1173800078693109760,1
10596,10596,199802620456615936,1
10597,10597,880911639243096066,1
10598,10598,694947881611063296,0
10599,10599,1256209707355774981,0
10600,10600,15540915049,0
10601,10601,1123470021743783937,1
10602,10602,1151206928128737280,1
10603,10603,107555405131026432,1
10604,10604,1067585552487260160,0
10605,10605,784988919418982400,1
10606,10606,1255277105350430721,0
10607,10607,14888338716,0
10608,10608,974530341116436480,1
10609,10609,840667239271583745,1
10610,10610,1240570874522025986,1
10611,10611,788072857934979072,0
10612,10612,694410861503516672,1
10613,10613,1160107720990527488,0
10615,10615,227674479915061248,0
10616,10616,41369759333363712,1
10617,10617,456126939179126784,1
10618,10618,409924355540271104,1
10619,10619,787948718205067264,0
10620,10620,1169154149847576576,1
10623,10623,121049872236421120,1
10624,10624,321686492286177281,1
10625,10625,599157725386264576,0
10626,10626,601528313367105536,0
10627,10627,726392879724257281,1
10628,10628,3920546464,0
10630,10630,1255234809292619785,0
10631,10631,134664690059063296,0
10632,10632,507849335929704448,0
10633,10633,414731416820547584,1
10634,10634,508018138386948096,1
10635,10635,968890761419808768,0
10636,10636,694770188533768193,0
10637,10637,168718510397210625,1
10638,10638,1161370961490280448,0
10639,10639,881577869700354052,0
10640,10640,15856953784,0
10641,10641,564458866235035649,1
10642,10642,40815797127356416,0
10644,10644,212831542559514624,1
10645,10645,414854867564249089,0
10646,10646,1062653836265951233,1
10647,10647,543961588436993,1
10648,10648,15836644115,0
10650,10650,974703214959329280,0
10651,10651,227858523705450497,0
10652,10652,1217738136182149121,1
10653,10653,881542620501209089,0
10654,10654,227896983627649025,1
10655,10655,593786849304293376,0
10656,10656,15437965135,0
10657,10657,134183080620597248,0
10658,10658,24400406346,0
10659,10659,134522849955295232,1
10660,10660,287956987835211776,1
10661,10661,36784350393532416,0
10662,10662,1011871763905462272,1
10663,10663,9267217462,1
10665,10665,975080412061032456,0
10666,10666,930452967441907712,1
10667,10667,23900646556,0
10668,10668,414826291355865088,1
10669,10669,411869358873255936,1
10670,10670,1067850260184150017,1
10671,10671,410886023824945152,1
10672,10672,694782741456375808,0
10673,10673,507907832629321728,1
10674,10674,1256202140076236802,1
10675,10675,406375438047408128,1
10676,10676,14159411490,0
10677,10677,15574465777,1
10678,10678,506734354152689665,1
10679,10679,414607666795659264,0
10680,10680,414793818651639809,1
10682,10682,975099992145891332,0
10683,10683,4378046395,0
10684,10684,39645219477524480,1
10685,10685,1161684950925508608,0
10686,10686,881427410591260672,0
10687,10687,975055591574925312,0
10688,10688,694927122180214785,0
10689,10689,975008234170757122,0
10690,10690,134583145054998528,0
10691,10691,447334454478921728,1
10692,10692,974939075986763777,0
10693,10693,1161713155464208390,1
10694,10694,595966765982580736,0
10695,10695,975143856328118272,1
10696,10696,14157156399972352,1
10697,10697,876836134017531905,1
10698,10698,909811567817932801,1
10699,10699,1069323296888561664,1
10700,10700,414745862074408960,0
10701,10701,507764040136151040,0
10702,10702,599479810922913792,1
10703,10703,881616387197816832,0
10704,10704,881565231859867650,0
10706,10706,507819836752150528,0
10707,10707,787168240728313856,0
10708,10708,974998227979325440,1
10709,10709,512137543949643776,1
10710,10710,1068277855606489089,0
10711,10711,702120669035638789,1
10713,10713,507857858520547330,0
10714,10714,500580483076341762,1
10715,10715,131955259085029376,0
10716,10716,507757901079777280,0
10717,10717,786613019664977920,0
10718,10718,570619608794853377,1
10719,10719,694350954590699521,1
10720,10720,134211891563208704,0
10721,10721,1162765872253083650,1
10722,10722,99552655562653696,1
10723,10723,40673223922286592,0
10724,10724,1161648509700976640,1
10725,10725,507975425193017344,0
10726,10726,599490741530808321,1
10728,10728,736248574254682112,1
10729,10729,14838134938,1
10730,10730,1162758066485334017,1
10732,10732,881126296524292096,1
10734,10734,321349053344518145,0
10735,10735,1027610813383634944,1
10736,10736,601480848463011842,1
10737,10737,96565018304319488,1
10738,10738,319000797033680896,0
10739,10739,1158354716541087746,1
10740,10740,787981978201128960,0
10741,10741,414851277332312065,0
10742,10742,4413334761,1
10743,10743,594923519349100544,0
10744,10744,601449881631264770,0
10745,10745,974941230697275397,1
10746,10746,15470257667,1
10747,10747,227085317558116353,0
10749,10749,9844037462,1
10750,10750,134554819653419008,0
10751,10751,272682885012664323,1
10752,10752,413384150586888192,1
10754,10754,1044590082420666371,1
10755,10755,788072463519264768,0
10756,10756,39970950824861696,1
10757,10757,26083501397,0
10759,10759,134521209479110656,1
10760,10760,598930526733410305,0
10762,10762,506088932082458627,1
10763,10763,24597262974,0
10764,10764,1191361404260864000,1
10765,10765,507987996528754688,0
10766,10766,599125800453951488,1
10767,10767,723764947776245760,1
10768,10768,1060590339491213312,1
10769,10769,1226100491060297728,1
10770,10770,501631819566292992,0
10771,10771,1161672718325993472,0
10772,10772,881514770897092608,0
10773,10773,194532986702671872,0
10774,10774,1255256563780145154,0
10775,10775,40741206379986944,0
10776,10776,1113909132136828930,1
10777,10777,1217394689374064640,1
10778,10778,1010405473676341248,1
10779,10779,1161728144228773888,0
10780,10780,539762981714673664,1
10781,10781,708966676109201409,1
10782,10782,1232969623177482240,1
10783,10783,40343755991154688,1
10784,10784,507815017584943104,0
10785,10785,601434010951159808,0
10786,10786,970058794557493248,1
10787,10787,861981102138732544,1
10789,10789,601237801221357568,0
10790,10790,227460337916604416,0
10791,10791,15840727939,0
10792,10792,746045878431940608,1
10793,10793,977222322330394624,1
10794,10794,787711727110533120,0
10795,10795,414622964340908032,1
10796,10796,1256125470250340352,1
10797,10797,75914398325161984,1
10798,10798,1228574664856870912,1
10799,10799,507957016900300800,0
10800,10800,881557833023717376,0
10801,10801,692207157572407296,1
10802,10802,383637259477463040,1
10803,10803,89777013170253824,1
10804,10804,40871840406708224,0
10805,10805,39734033982300160,0
10806,10806,4399667881,1
10807,10807,507831784306782208,0
10808,10808,507867968902950913,0
10809,10809,878189098837565440,1
10810,10810,1068096750592974848,0
10811,10811,302376625461407745,0
10812,10812,1161619326782386178,0
10813,10813,239043569292292096,1
10814,10814,134610804950573056,0
10815,10815,778634094,0
10816,10816,1056242866895417346,1
10818,10818,788069718431244289,0
10819,10819,773245560,0
10820,10820,3831767244,1
10821,10821,1124120743149654021,1
10822,10822,1250085458043756550,1
10824,10824,826380417842499585,1
10825,10825,1004766819389861891,1
10826,10826,1028227982312267778,1
10827,10827,15579027072,0
10828,10828,224300180869099521,1
10829,10829,1232866322230308864,1
10830,10830,973894316895633410,1
10831,10831,38431342949699585,0
10832,10832,414834214735839232,0
10834,10834,15406084501,0
10835,10835,1095918383973978112,1
10836,10836,284672771701747713,1
10838,10838,601079918139584512,0
10839,10839,601504139915366402,0
10840,10840,673141922312019968,0
10841,10841,1255171108149571585,0
10842,10842,227783152402321409,0
10843,10843,974948573199683584,0
10844,10844,1255282333726445569,0
10845,10845,1162591706304303104,1
10846,10846,38987452190298112,0
10847,10847,321297398477516800,0
10848,10848,320843543532945409,1
10849,10849,40760540703891456,0
10850,10850,1133368296701489152,1
10851,10851,41123671875665920,0
10852,10852,372659388504219649,1
10853,10853,372375994285322241,1
10854,10854,402466218151391232,1
10855,10855,227796869911302144,0
10856,10856,880169990003064832,0
10857,10857,321615228934713345,1
10858,10858,694979960570777600,1
10859,10859,12832651196,0
10860,10860,1143330275864113152,1
10861,10861,373330201226137600,1
10862,10862,974477654870183936,0
10863,10863,694760129820889088,0
10864,10864,223007070616682497,1
10866,10866,1077611406285885440,1
10867,10867,787899553223696384,0
10869,10869,858237015057469440,1
10870,10870,507477666283257856,1
10871,10871,414721502232068096,0
10872,10872,601375905194246144,1
10873,10873,601465121311887360,0
10874,10874,930038693628280833,1
10875,10875,1161657405517680641,0
10876,10876,15438600032,0
10877,10877,40668074919067648,1
10878,10878,499306967261667328,0
10879,10879,776068758007783425,1
10880,10880,601462723612807171,0
10881,10881,880807694319443969,0
10883,10883,321143572848074753,0
10885,10885,523055182230216704,1
10886,10886,14896555289,0
10887,10887,1255168398662569984,1
10888,10888,1162753947033112577,1
10889,10889,1068538406597099520,1
10890,10890,593085173920468992,0
10892,10892,573559527141941248,1
10893,10893,40043491996205056,0
10895,10895,494411691858214914,0
10896,10896,1161330736122568704,0
10897,10897,787759354191544320,0
10898,10898,809065550076706816,1
10899,10899,904067453990297600,1
10900,10900,1161756962486439937,0
10901,10901,1255096227307405314,1
10902,10902,787243072941920256,0
10904,10904,414541561079562240,1
10906,10906,507905020600147968,0
10907,10907,1161715530975326209,0
10908,10908,1161684761833803776,1
10909,10909,13746152813,1
10910,10910,13235503022,1
10912,10912,1161690489344544769,0
10913,10913,601441089027842050,1
10914,10914,787283028129161216,0
10915,10915,788068987930238976,0
10917,10917,3858867654,0
10918,10918,414642281413890048,0
10919,10919,134614061378830336,0
10920,10920,131455436959399936,0
10921,10921,789458564716851200,1
10922,10922,226297034376892416,0
10923,10923,694740961113608192,0
10924,10924,209971540719173632,0
10925,10925,506021226406346753,1
10926,10926,217504594165641216,1
10927,10927,16037370174,1
10929,10929,15652944538,1
10930,10930,850203440420593665,1
10931,10931,2311791483,0
10932,10932,414962367446151168,1
10934,10934,2617814342,0
10935,10935,749622964560154624,1
10936,10936,414773959129710593,0
10937,10937,601293021888454657,0
10938,10938,5942308353,1
10939,10939,131761309522989056,0
10940,10940,1255864944656080898,0
10942,10942,321943168063000576,1
10943,10943,1256367005067874304,1
10944,10944,788090074009366528,0
10945,10945,695649420730191873,1
10946,10946,3394276860,0
10947,10947,881514688839692288,0
10948,10948,133381832648556544,0
10949,10949,601401946843389952,0
10950,10950,184466586290229249,1
10951,10951,1250278759896215552,1
10952,10952,222729191269994497,1
10953,10953,1161691604345737216,0
10954,10954,1067394404565073920,1
10956,10956,1069155043532775425,1
10957,10957,227890165014749186,1
10958,10958,14811662820,0
10959,10959,13604393062,0
10960,10960,1039603591307317248,1
10961,10961,3307298933,0
10962,10962,13071433897,1
10963,10963,7481072838,1
10964,10964,227768054854082561,0
10965,10965,3857231206,0
10966,10966,450102349051076609,1
10967,10967,1161482878930300928,1
10968,10968,601343314428710913,0
10969,10969,786973507431370752,1
10970,10970,224517632068554753,0
10971,10971,694251039076282368,1
10972,10972,693052039979515905,0
10975,10975,134053391352606720,1
10976,10976,134589244223143936,0
10977,10977,507972551855722496,0
10978,10978,961819927832281088,1
10979,10979,40733543210426368,0
10980,10980,121676642610450433,1
10981,10981,601451623026532352,0
10982,10982,15762882307,0
10983,10983,975047034049835008,0
10984,10984,134322905017364480,1
10985,10985,123829032906268672,1
10986,10986,1049913975557775360,1
10987,10987,3878857247,1
10988,10988,880810157273436164,0
10989,10989,15707219452,0
10990,10990,1255824656130609152,0
10991,10991,1161676186797268992,0
10992,10992,1028547127453143041,1
10993,10993,14642536288,0
10994,10994,318708283441565696,1
10995,10995,1244524438936121344,1
10996,10996,601425181471481856,0
10997,10997,321278287043235841,0
10998,10998,413733276256571392,0
10999,10999,138917639778086912,1
11000,11000,414850279948185601,0
11001,11001,595938880282464258,0
11002,11002,829728194668351488,1
11003,11003,319881588085239809,0
11004,11004,507228692205273088,1
11005,11005,1240728409749073926,1
11006,11006,1068070861566091266,0
11007,11007,40166301854998528,1
11008,11008,414804969405956096,0
11009,11009,1216673288216166401,1
11010,11010,224148368677539840,1
11011,11011,528188649695756288,1
11012,11012,1161686716304056321,0
11013,11013,319153205667827713,0
11014,11014,321344087355707393,0
11015,11015,1255306750942760961,1
11016,11016,881561613647568896,0
11017,11017,727209662068609024,1
11018,11018,764559723236646916,1
11019,11019,414814561670144000,0
11020,11020,415101435257167872,1
11021,11021,133612051791757312,0
11022,11022,345938183151824896,1
11024,11024,599856336889712640,1
11025,11025,226724899379625985,0
11026,11026,3644257480,1
11027,11027,1046264646615818240,1
11028,11028,1255876569282813954,1
11029,11029,1147101427724148737,1
11030,11030,227650989539328000,0
11031,11031,40767530356326400,1
11032,11032,881367832650334208,0
11033,11033,1255234300938784768,0
11034,11034,940812515826634752,1
11035,11035,32125514344824832,0
11036,11036,4173178536,0
11037,11037,441508678878134272,1
11038,11038,1161735139602251776,1
11039,11039,66804498701627393,1
11040,11040,694094308660543488,0
11041,11041,414900958590550017,0
11042,11042,852579521,0
11043,11043,978939134,0
11044,11044,1255245210621300736,0
11045,11045,1232189648719368192,1
11047,11047,1243785585661063168,1
11048,11048,601386215644999680,0
11049,11049,508037050893754368,0
11050,11050,1161713531525296128,0
11052,11052,9150867614,1
11053,11053,227813006724173824,0
11054,11054,39795867376562176,1
11055,11055,309891921717899264,1
11056,11056,226236431125856256,1
11057,11057,320245377347514368,0
11058,11058,412612974776311808,1
11059,11059,321275991219638272,0
11060,11060,15694084914,0
11061,11061,15062944025,0
11062,11062,14441641152,1
11063,11063,31045738356023297,0
11064,11064,108077584834756608,1
11065,11065,626724346808172544,1
11066,11066,1178383089149415424,1
11067,11067,880489324202135552,0
11068,11068,321325891131158531,0
11069,11069,787896634759843844,0
11070,11070,1210159616127950849,1
11071,11071,220877038221918208,0
11072,11072,20753322554,1
11073,11073,694949583693066240,0
11074,11074,13555494003,1
11075,11075,1175858440687607808,1
11076,11076,974967872098373632,0
11078,11078,1114555434646552577,1
11079,11079,507105655757361152,0
11080,11080,1041427756062531584,1
11081,11081,133526954321256448,0
11083,11083,364516330029858816,1
11084,11084,321303410806775808,0
11086,11086,227471847007072256,0
11088,11088,880710722640113665,0
11089,11089,975050959310159873,0
11090,11090,1069328547112718336,0
11091,11091,695665265871233024,0
11093,11093,507969252117078017,1
11094,11094,414111156102381568,0
11095,11095,186081577388871681,1
11096,11096,507837472374415360,1
11097,11097,595640168649859072,1
11098,11098,1255215582082932740,1
11100,11100,820323196272418817,1
11101,11101,881141912824041473,1
11102,11102,189236400258949120,1
11103,11103,507046411968331776,0
11104,11104,321389905827745792,0
11105,11105,321315250404204544,0
11106,11106,1067441094819004416,1
11107,11107,496876059640733698,1
11108,11108,507845537526476800,0
11109,11109,946456430424584199,1
11110,11110,881500393544470530,0
11111,11111,507983885624279040,1
11112,11112,4153690359,0
11113,11113,1067749517473198080,0
11114,11114,1007283030283595777,1
11115,11115,688623177774186496,0
11116,11116,15899956669,0
11117,11117,318331301520355328,0
11118,11118,29787511299510272,0
11119,11119,133257075504594945,0
11120,11120,1068098386476187648,0
11121,11121,133900506274873344,0
11122,11122,228613106065100801,1
11123,11123,133933961389936640,0
11124,11124,13910580023,1
11125,11125,1192783086,0
11126,11126,880725689779015680,0
11127,11127,26546390238765056,0
11128,11128,12222774874,1
11129,11129,601493240446058496,0
11130,11130,133865610688991232,0
11131,11131,507396192784113664,0
11132,11132,223920932635414529,1
11134,11134,1160112320015560704,0
11135,11135,975123637597589510,0
11136,11136,601370541358862337,1
11137,11137,600289750193311744,0
11138,11138,18340335669,0
11141,11141,1161716998893477888,0
11142,11142,507910197629947904,0
11143,11143,1003600894724734976,1
11144,11144,787711852818018304,1
11145,11145,1161620733916672000,1
11146,11146,2306218565,0
11149,11149,835494861767856130,1
11150,11150,453073443185901569,1
11151,11151,41146237512065024,0
11152,11152,27718630310,1
11153,11153,15532795767,0
11154,11154,111400888601559040,1
11155,11155,881590585793986560,0
11156,11156,507790131873320960,0
11157,11157,493014241436110848,1
11158,11158,318418666754539520,1
11159,11159,1156470726498516992,1
11160,11160,601149392159117312,0
11161,11161,723612925152362500,1
11162,11162,227734632035127296,0
11163,11163,133392174892060672,0
11164,11164,881571779059339264,1
11165,11165,133978899959914496,0
11166,11166,14213435418,0
11167,11167,222728255478833152,1
11168,11168,784148804173832192,1
11169,11169,3287934232,1
11170,11170,1255214216711028736,1
11171,11171,3849828295,1
11172,11172,414890026053292033,0
11173,11173,694820827804532736,1
11174,11174,1048180369768382464,1
11175,11175,880154424584404993,1
11176,11176,319695919115300864,0
11177,11177,134501808092626944,0
11178,11178,134637399220289536,0
11179,11179,411699422762774528,1
11180,11180,974496438305538048,0
11181,11181,975062289823940608,0
11182,11182,316112381711355904,1
11183,11183,223582154049851392,1
11185,11185,227433931325202432,0
11186,11186,1161671877602861062,0
11187,11187,1161693966867107840,0
11188,11188,414613066538434560,0
11189,11189,1161781040941154305,0
11190,11190,132822537800384513,0
11192,11192,1159068891244404736,1
11193,11193,1161743427634995200,0
11194,11194,321148022102835200,0
11195,11195,507988515498766337,0
11196,11196,623111874385719296,1
11197,11197,507998963056648192,1
11198,11198,600762992901296128,1
11199,11199,599911898478424064,0
11200,11200,506080062827794433,1
11202,11202,414770019005132801,1
11203,11203,321233972958998529,0
11204,11204,1223442552403005442,1
11205,11205,694837236467159040,0
11206,11206,507863385493368834,0
11207,11207,931160488133648385,1
11208,11208,601016299263631360,1
11209,11209,683984360467333120,1
11210,11210,882311636253409280,1
11211,11211,1255237431420497921,0
11214,11214,1159092718351466496,1
11215,11215,693844198131257344,0
11216,11216,134410404754501632,1
11217,11217,965626951414231041,0
11218,11218,1056165453318496256,1
11219,11219,881580334546001920,0
11220,11220,387556841439252480,1
11221,11221,881429759992905728,0
11222,11222,557069708352962560,1
11223,11223,321335612080791552,0
11224,11224,134333120613842944,0
11225,11225,974894458977140736,0
11226,11226,694943393227538433,0
11227,11227,134155865421905920,1
11229,11229,2522598123,0
11231,11231,318299193695424512,1
11232,11232,1161764375902007296,0
11233,11233,787372545049763840,1
11234,11234,507813099454623744,0
11235,11235,468776779885588480,1
11236,11236,414885733728808962,0
11237,11237,1110474470345584640,1
11238,11238,134338301799837696,1
11239,11239,134596281279582209,0
11240,11240,38478696839000064,1
11242,11242,975826796787785729,1
11243,11243,320676832884166656,1
11244,11244,328266221491478528,1
11245,11245,507775310473871360,0
11247,11247,974692727307649026,0
11248,11248,131364804723089410,0
11250,11250,508012297579540480,0
11251,11251,406882005079851008,1
11252,11252,132093794664448000,0
11253,11253,507903549905182720,0
11254,11254,787909015045111808,0
11255,11255,1161701422733258752,0
11256,11256,599566635536556032,1
11257,11257,601478905657237505,0
11258,11258,601361503141240833,0
11259,11259,707619988497108992,1
11260,11260,881610307046690817,0
11261,11261,944628311,0
11262,11262,575732572,0
11263,11263,40683758759714816,0
11264,11264,14176953907,1
11267,11267,15613038611,0
11268,11268,1188864332299411456,1
11270,11270,178182202683699200,1
11271,11271,227819386117955584,0
11272,11272,15609585447,0
11273,11273,13446720254,1
11274,11274,691936264816295936,1
11276,11276,4378046397,0
11277,11277,1067357195770064896,1
11278,11278,1219928060775911424,1
11279,11279,711747603071766528,1
11280,11280,774354767992721408,1
11281,11281,39680969460023296,0
11282,11282,228620799601414145,1
11283,11283,880858292217495552,1
11284,11284,542371524779712512,1
11285,11285,841794854011191296,1
11286,11286,507961782858551296,0
11287,11287,881237801123164162,0
11288,11288,412984461584637952,1
11289,11289,694146540714139649,0
11290,11290,880732715963879424,0
11291,11291,1255268580679135232,0
11292,11292,252196115334717442,1
11293,11293,31245275276255232,1
11294,11294,1016861923969601536,1
11295,11295,1148632423350931456,1
11296,11296,15545658518,0
11297,11297,227720930292547586,0
11298,11298,453999624382996480,1
11299,11299,223509204126797824,1
11300,11300,1161547168060190720,0
11301,11301,1114120520440610816,1
11302,11302,18822209074,1
11303,11303,227910078668345344,0
11304,11304,1067965222776913923,0
11305,11305,601636755540877312,1
11306,11306,601331485291913216,0
11307,11307,975041046014029825,0
11308,11308,1160023284336824321,0
11309,11309,15961669549,1
11310,11310,29870662294179841,0
11311,11311,661117771514667008,1
11312,11312,227533912052736000,1
11313,11313,1068189351115452418,0
11314,11314,973659938345115648,1
11315,11315,507944276995497984,0
11316,11316,413086296345956353,1
11317,11317,600187230469001216,0
11319,11319,1161771252882837504,0
11320,11320,694953086956265473,0
11321,11321,311662118959198209,1
11322,11322,37502796173414400,0
11323,11323,881440710616023041,0
11324,11324,974351335620595712,1
11325,11325,669165642436644864,1
11326,11326,134772458204053504,1
11327,11327,1256293010800771073,0
11328,11328,1097221682694180864,1
11329,11329,975095660268720128,1
11330,11330,1162358853805203456,1
11331,11331,1062648837427343360,1
11333,11333,503881086552641536,1
11334,11334,321357794957725696,0
11335,11335,975402998435282944,1
11336,11336,506141686351659008,0
11337,11337,1029766345355710464,1
11338,11338,414773957502332928,0
11339,11339,41070982194143233,1
11340,11340,804698188456357888,1
11341,11341,34502194128486401,0
11342,11342,15835646709,0
11343,11343,412487399454040064,1
11344,11344,975073520907517952,0
11345,11345,1210214924875489280,1
11346,11346,1214232655987789835,1
